x,y,z,x_sym,y_sym,z_sym
19939,92717,121464,19939,92717,121464
19939,92717,127464,19939,92717,127464
19939,92717,133464,19939,92717,133464
19939,92717,139464,19939,92717,139464
19939,92717,145464,19939,92717,145464
19939,92717,151464,19939,92717,151464
19939,92717,157464,19939,92717,157464
19939,98717,91464,19939,98717,91464
19939,98717,97464,19939,98717,97464
19939,98717,103464,19939,98717,103464
19939,98717,109464,19939,98717,109464
19939,98717,115464,19939,98717,115464
19939,98717,121464,19939,98717,121464
19939,98717,127464,19939,98717,127464
25939,8717,37464,25939,8717,37464
25939,8717,43464,25939,8717,43464
25939,8717,49464,25939,8717,49464
25939,8717,55464,25939,8717,55464
25939,8717,61464,25939,8717,61464
25939,8717,67464,25939,8717,67464
25939,14717,19464,25939,14717,19464
25939,14717,25464,25939,14717,25464
25939,14717,31464,25939,14717,31464
25939,14717,37464,25939,14717,37464
25939,14717,43464,25939,14717,43464
25939,14717,49464,25939,14717,49464
25939,14717,55464,25939,14717,55464
25939,14717,61464,25939,14717,61464
25939,14717,67464,25939,14717,67464
25939,14717,73464,25939,14717,73464
25939,14717,79464,25939,14717,79464
25939,20717,13464,25939,20717,13464
25939,20717,19464,25939,20717,19464
25939,20717,25464,25939,20717,25464
25939,20717,31464,25939,20717,31464
25939,20717,37464,25939,20717,37464
25939,20717,43464,25939,20717,43464
25939,20717,49464,25939,20717,49464
25939,20717,55464,25939,20717,55464
25939,20717,61464,25939,20717,61464
25939,20717,67464,25939,20717,67464
25939,20717,73464,25939,20717,73464
25939,20717,79464,25939,20717,79464
25939,26717,13464,25939,26717,13464
25939,26717,19464,25939,26717,19464
25939,26717,25464,25939,26717,25464
25939,26717,31464,25939,26717,31464
25939,26717,37464,25939,26717,37464
25939,26717,43464,25939,26717,43464
25939,26717,49464,25939,26717,49464
25939,26717,55464,25939,26717,55464
25939,26717,61464,25939,26717,61464
25939,26717,67464,25939,26717,67464
25939,26717,73464,25939,26717,73464
25939,26717,79464,25939,26717,79464
25939,32717,7464,25939,32717,7464
25939,32717,13464,25939,32717,13464
25939,32717,19464,25939,32717,19464
25939,32717,25464,25939,32717,25464
25939,32717,31464,25939,32717,31464
25939,32717,37464,25939,32717,37464
25939,32717,43464,25939,32717,43464
25939,32717,49464,25939,32717,49464
25939,32717,55464,25939,32717,55464
25939,32717,61464,25939,32717,61464
25939,32717,67464,25939,32717,67464
25939,32717,73464,25939,32717,73464
25939,32717,79464,25939,32717,79464
25939,38717,7464,25939,38717,7464
25939,38717,13464,25939,38717,13464
25939,38717,19464,25939,38717,19464
25939,38717,25464,25939,38717,25464
25939,38717,31464,25939,38717,31464
25939,38717,37464,25939,38717,37464
25939,38717,43464,25939,38717,43464
25939,38717,49464,25939,38717,49464
25939,38717,55464,25939,38717,55464
25939,38717,61464,25939,38717,61464
25939,38717,67464,25939,38717,67464
25939,38717,73464,25939,38717,73464
25939,38717,79464,25939,38717,79464
25939,44717,13464,25939,44717,13464
25939,44717,19464,25939,44717,19464
25939,44717,25464,25939,44717,25464
25939,44717,31464,25939,44717,31464
25939,44717,37464,25939,44717,37464
25939,44717,43464,25939,44717,43464
25939,44717,49464,25939,44717,49464
25939,44717,55464,25939,44717,55464
25939,44717,61464,25939,44717,61464
25939,44717,67464,25939,44717,67464
25939,44717,73464,25939,44717,73464
25939,44717,79464,25939,44717,79464
25939,50717,13464,25939,50717,13464
25939,50717,19464,25939,50717,19464
25939,50717,25464,25939,50717,25464
25939,50717,31464,25939,50717,31464
25939,50717,37464,25939,50717,37464
25939,50717,43464,25939,50717,43464
25939,50717,49464,25939,50717,49464
25939,50717,55464,25939,50717,55464
25939,50717,61464,25939,50717,61464
25939,50717,67464,25939,50717,67464
25939,50717,73464,25939,50717,73464
25939,56717,19464,25939,56717,19464
25939,56717,25464,25939,56717,25464
25939,56717,31464,25939,56717,31464
25939,56717,37464,25939,56717,37464
25939,56717,43464,25939,56717,43464
25939,56717,49464,25939,56717,49464
25939,56717,55464,25939,56717,55464
25939,56717,61464,25939,56717,61464
25939,56717,67464,25939,56717,67464
25939,56717,73464,25939,56717,73464
25939,62717,19464,25939,62717,19464
25939,62717,25464,25939,62717,25464
25939,62717,31464,25939,62717,31464
25939,62717,37464,25939,62717,37464
25939,62717,43464,25939,62717,43464
25939,62717,49464,25939,62717,49464
25939,62717,55464,25939,62717,55464
25939,62717,61464,25939,62717,61464
25939,62717,67464,25939,62717,67464
25939,62717,73464,25939,62717,73464
25939,68717,19464,25939,68717,19464
25939,68717,25464,25939,68717,25464
25939,68717,31464,25939,68717,31464
25939,68717,37464,25939,68717,37464
25939,68717,43464,25939,68717,43464
25939,68717,49464,25939,68717,49464
25939,68717,55464,25939,68717,55464
25939,68717,61464,25939,68717,61464
25939,68717,67464,25939,68717,67464
25939,68717,73464,25939,68717,73464
25939,68717,79464,25939,68717,79464
25939,68717,85464,25939,68717,85464
25939,68717,91464,25939,68717,91464
25939,68717,97464,25939,68717,97464
25939,68717,103464,25939,68717,103464
25939,68717,109464,25939,68717,109464
25939,68717,115464,25939,68717,115464
25939,68717,121464,25939,68717,121464
25939,68717,127464,25939,68717,127464
25939,68717,133464,25939,68717,133464
25939,68717,139464,25939,68717,139464
25939,68717,145464,25939,68717,145464
25939,68717,151464,25939,68717,151464
25939,68717,157464,25939,68717,157464
25939,68717,163464,25939,68717,163464
25939,68717,169464,25939,68717,169464
25939,68717,175464,25939,68717,175464
25939,74717,19464,25939,74717,19464
25939,74717,25464,25939,74717,25464
25939,74717,31464,25939,74717,31464
25939,74717,37464,25939,74717,37464
25939,74717,43464,25939,74717,43464
25939,74717,49464,25939,74717,49464
25939,74717,55464,25939,74717,55464
25939,74717,61464,25939,74717,61464
25939,74717,67464,25939,74717,67464
25939,74717,73464,25939,74717,73464
25939,74717,79464,25939,74717,79464
25939,74717,85464,25939,74717,85464
25939,74717,91464,25939,74717,91464
25939,74717,97464,25939,74717,97464
25939,74717,103464,25939,74717,103464
25939,74717,109464,25939,74717,109464
25939,74717,115464,25939,74717,115464
25939,74717,121464,25939,74717,121464
25939,74717,127464,25939,74717,127464
25939,74717,133464,25939,74717,133464
25939,74717,139464,25939,74717,139464
25939,74717,145464,25939,74717,145464
25939,74717,151464,25939,74717,151464
25939,74717,157464,25939,74717,157464
25939,74717,163464,25939,74717,163464
25939,74717,169464,25939,74717,169464
25939,74717,175464,25939,74717,175464
25939,74717,181464,25939,74717,181464
25939,74717,187464,25939,74717,187464
25939,74717,193464,25939,74717,193464
25939,74717,199464,25939,74717,199464
25939,80717,25464,25939,80717,25464
25939,80717,31464,25939,80717,31464
25939,80717,37464,25939,80717,37464
25939,80717,43464,25939,80717,43464
25939,80717,49464,25939,80717,49464
25939,80717,55464,25939,80717,55464
25939,80717,61464,25939,80717,61464
25939,80717,67464,25939,80717,67464
25939,80717,73464,25939,80717,73464
25939,80717,79464,25939,80717,79464
25939,80717,85464,25939,80717,85464
25939,80717,91464,25939,80717,91464
25939,80717,97464,25939,80717,97464
25939,80717,103464,25939,80717,103464
25939,80717,109464,25939,80717,109464
25939,80717,115464,25939,80717,115464
25939,80717,121464,25939,80717,121464
25939,80717,127464,25939,80717,127464
25939,80717,133464,25939,80717,133464
25939,80717,139464,25939,80717,139464
25939,80717,145464,25939,80717,145464
25939,80717,151464,25939,80717,151464
25939,80717,157464,25939,80717,157464
25939,80717,163464,25939,80717,163464
25939,80717,169464,25939,80717,169464
25939,80717,175464,25939,80717,175464
25939,80717,181464,25939,80717,181464
25939,80717,187464,25939,80717,187464
25939,80717,193464,25939,80717,193464
25939,80717,199464,25939,80717,199464
25939,80717,205464,25939,80717,205464
25939,80717,211464,25939,80717,211464
25939,86717,25464,25939,86717,25464
25939,86717,31464,25939,86717,31464
25939,86717,37464,25939,86717,37464
25939,86717,43464,25939,86717,43464
25939,86717,49464,25939,86717,49464
25939,86717,55464,25939,86717,55464
25939,86717,61464,25939,86717,61464
25939,86717,67464,25939,86717,67464
25939,86717,73464,25939,86717,73464
25939,86717,79464,25939,86717,79464
25939,86717,85464,25939,86717,85464
25939,86717,91464,25939,86717,91464
25939,86717,97464,25939,86717,97464
25939,86717,103464,25939,86717,103464
25939,86717,109464,25939,86717,109464
25939,86717,115464,25939,86717,115464
25939,86717,121464,25939,86717,121464
25939,86717,127464,25939,86717,127464
25939,86717,133464,25939,86717,133464
25939,86717,139464,25939,86717,139464
25939,86717,145464,25939,86717,145464
25939,86717,151464,25939,86717,151464
25939,86717,157464,25939,86717,157464
25939,86717,163464,25939,86717,163464
25939,86717,169464,25939,86717,169464
25939,86717,175464,25939,86717,175464
25939,86717,181464,25939,86717,181464
25939,86717,187464,25939,86717,187464
25939,86717,193464,25939,86717,193464
25939,86717,199464,25939,86717,199464
25939,86717,205464,25939,86717,205464
25939,86717,211464,25939,86717,211464
25939,86717,217464,25939,86717,217464
25939,92717,25464,25939,92717,25464
25939,92717,31464,25939,92717,31464
25939,92717,37464,25939,92717,37464
25939,92717,43464,25939,92717,43464
25939,92717,49464,25939,92717,49464
25939,92717,55464,25939,92717,55464
25939,92717,61464,25939,92717,61464
25939,92717,67464,25939,92717,67464
25939,92717,73464,25939,92717,73464
25939,92717,79464,25939,92717,79464
25939,92717,85464,25939,92717,85464
25939,92717,91464,25939,92717,91464
25939,92717,97464,25939,92717,97464
25939,92717,103464,25939,92717,103464
25939,92717,109464,25939,92717,109464
25939,92717,115464,25939,92717,115464
25939,92717,121464,25939,92717,121464
25939,92717,127464,25939,92717,127464
25939,92717,133464,25939,92717,133464
25939,92717,139464,25939,92717,139464
25939,92717,145464,25939,92717,145464
25939,92717,151464,25939,92717,151464
25939,92717,157464,25939,92717,157464
25939,92717,163464,25939,92717,163464
25939,92717,169464,25939,92717,169464
25939,92717,175464,25939,92717,175464
25939,92717,181464,25939,92717,181464
25939,92717,187464,25939,92717,187464
25939,92717,193464,25939,92717,193464
25939,92717,199464,25939,92717,199464
25939,92717,205464,25939,92717,205464
25939,98717,31464,25939,98717,31464
25939,98717,37464,25939,98717,37464
25939,98717,43464,25939,98717,43464
25939,98717,49464,25939,98717,49464
25939,98717,55464,25939,98717,55464
25939,98717,61464,25939,98717,61464
25939,98717,67464,25939,98717,67464
25939,98717,73464,25939,98717,73464
25939,98717,79464,25939,98717,79464
25939,98717,85464,25939,98717,85464
25939,98717,91464,25939,98717,91464
25939,98717,97464,25939,98717,97464
25939,98717,103464,25939,98717,103464
25939,98717,109464,25939,98717,109464
25939,98717,115464,25939,98717,115464
25939,98717,121464,25939,98717,121464
25939,98717,127464,25939,98717,127464
25939,98717,133464,25939,98717,133464
25939,98717,139464,25939,98717,139464
25939,98717,145464,25939,98717,145464
25939,98717,151464,25939,98717,151464
25939,104717,79464,25939,104717,79464
25939,104717,85464,25939,104717,85464
25939,104717,91464,25939,104717,91464
25939,104717,97464,25939,104717,97464
25939,104717,103464,25939,104717,103464
25939,104717,109464,25939,104717,109464
25939,104717,115464,25939,104717,115464
31939,2717,49464,31939,2717,49464
31939,2717,55464,31939,2717,55464
31939,8717,25464,31939,8717,25464
31939,8717,31464,31939,8717,31464
31939,8717,37464,31939,8717,37464
31939,8717,43464,31939,8717,43464
31939,8717,49464,31939,8717,49464
31939,8717,55464,31939,8717,55464
31939,8717,61464,31939,8717,61464
31939,8717,67464,31939,8717,67464
31939,14717,19464,31939,14717,19464
31939,14717,25464,31939,14717,25464
31939,14717,31464,31939,14717,31464
31939,14717,37464,31939,14717,37464
31939,14717,43464,31939,14717,43464
31939,14717,49464,31939,14717,49464
31939,14717,55464,31939,14717,55464
31939,14717,61464,31939,14717,61464
31939,14717,67464,31939,14717,67464
31939,14717,73464,31939,14717,73464
31939,20717,13464,31939,20717,13464
31939,20717,19464,31939,20717,19464
31939,20717,25464,31939,20717,25464
31939,20717,31464,31939,20717,31464
31939,20717,37464,31939,20717,37464
31939,20717,43464,31939,20717,43464
31939,20717,49464,31939,20717,49464
31939,20717,55464,31939,20717,55464
31939,20717,61464,31939,20717,61464
31939,20717,67464,31939,20717,67464
31939,20717,73464,31939,20717,73464
31939,20717,79464,31939,20717,79464
31939,26717,13464,31939,26717,13464
31939,26717,19464,31939,26717,19464
31939,26717,25464,31939,26717,25464
31939,26717,31464,31939,26717,31464
31939,26717,37464,31939,26717,37464
31939,26717,43464,31939,26717,43464
31939,26717,49464,31939,26717,49464
31939,26717,55464,31939,26717,55464
31939,26717,61464,31939,26717,61464
31939,26717,67464,31939,26717,67464
31939,26717,73464,31939,26717,73464
31939,26717,79464,31939,26717,79464
31939,32717,7464,31939,32717,7464
31939,32717,13464,31939,32717,13464
31939,32717,19464,31939,32717,19464
31939,32717,25464,31939,32717,25464
31939,32717,31464,31939,32717,31464
31939,32717,37464,31939,32717,37464
31939,32717,43464,31939,32717,43464
31939,32717,49464,31939,32717,49464
31939,32717,55464,31939,32717,55464
31939,32717,61464,31939,32717,61464
31939,32717,67464,31939,32717,67464
31939,32717,73464,31939,32717,73464
31939,32717,79464,31939,32717,79464
31939,38717,13464,31939,38717,13464
31939,38717,19464,31939,38717,19464
31939,38717,25464,31939,38717,25464
31939,38717,31464,31939,38717,31464
31939,38717,37464,31939,38717,37464
31939,38717,43464,31939,38717,43464
31939,38717,49464,31939,38717,49464
31939,38717,55464,31939,38717,55464
31939,38717,61464,31939,38717,61464
31939,38717,67464,31939,38717,67464
31939,38717,73464,31939,38717,73464
31939,38717,79464,31939,38717,79464
31939,44717,13464,31939,44717,13464
31939,44717,19464,31939,44717,19464
31939,44717,25464,31939,44717,25464
31939,44717,31464,31939,44717,31464
31939,44717,37464,31939,44717,37464
31939,44717,43464,31939,44717,43464
31939,44717,49464,31939,44717,49464
31939,44717,55464,31939,44717,55464
31939,44717,61464,31939,44717,61464
31939,44717,67464,31939,44717,67464
31939,44717,73464,31939,44717,73464
31939,50717,19464,31939,50717,19464
31939,50717,25464,31939,50717,25464
31939,50717,31464,31939,50717,31464
31939,50717,37464,31939,50717,37464
31939,50717,43464,31939,50717,43464
31939,50717,49464,31939,50717,49464
31939,50717,55464,31939,50717,55464
31939,50717,61464,31939,50717,61464
31939,50717,67464,31939,50717,67464
31939,56717,25464,31939,56717,25464
31939,56717,31464,31939,56717,31464
31939,56717,37464,31939,56717,37464
31939,56717,43464,31939,56717,43464
31939,56717,49464,31939,56717,49464
31939,56717,55464,31939,56717,55464
31939,56717,61464,31939,56717,61464
31939,56717,67464,31939,56717,67464
31939,56717,73464,31939,56717,73464
31939,62717,25464,31939,62717,25464
31939,62717,31464,31939,62717,31464
31939,62717,37464,31939,62717,37464
31939,62717,43464,31939,62717,43464
31939,62717,49464,31939,62717,49464
31939,62717,55464,31939,62717,55464
31939,62717,61464,31939,62717,61464
31939,62717,67464,31939,62717,67464
31939,62717,73464,31939,62717,73464
31939,62717,79464,31939,62717,79464
31939,62717,85464,31939,62717,85464
31939,62717,91464,31939,62717,91464
31939,62717,97464,31939,62717,97464
31939,62717,103464,31939,62717,103464
31939,62717,109464,31939,62717,109464
31939,62717,115464,31939,62717,115464
31939,62717,121464,31939,62717,121464
31939,62717,127464,31939,62717,127464
31939,62717,133464,31939,62717,133464
31939,62717,139464,31939,62717,139464
31939,62717,145464,31939,62717,145464
31939,62717,151464,31939,62717,151464
31939,62717,157464,31939,62717,157464
31939,62717,163464,31939,62717,163464
31939,68717,25464,31939,68717,25464
31939,68717,31464,31939,68717,31464
31939,68717,37464,31939,68717,37464
31939,68717,43464,31939,68717,43464
31939,68717,49464,31939,68717,49464
31939,68717,55464,31939,68717,55464
31939,68717,61464,31939,68717,61464
31939,68717,67464,31939,68717,67464
31939,68717,73464,31939,68717,73464
31939,68717,79464,31939,68717,79464
31939,68717,85464,31939,68717,85464
31939,68717,91464,31939,68717,91464
31939,68717,97464,31939,68717,97464
31939,68717,103464,31939,68717,103464
31939,68717,109464,31939,68717,109464
31939,68717,115464,31939,68717,115464
31939,68717,121464,31939,68717,121464
31939,68717,127464,31939,68717,127464
31939,68717,133464,31939,68717,133464
31939,68717,139464,31939,68717,139464
31939,68717,145464,31939,68717,145464
31939,68717,151464,31939,68717,151464
31939,68717,157464,31939,68717,157464
31939,68717,163464,31939,68717,163464
31939,68717,169464,31939,68717,169464
31939,68717,175464,31939,68717,175464
31939,68717,181464,31939,68717,181464
31939,68717,187464,31939,68717,187464
31939,68717,193464,31939,68717,193464
31939,68717,199464,31939,68717,199464
31939,74717,25464,31939,74717,25464
31939,74717,31464,31939,74717,31464
31939,74717,37464,31939,74717,37464
31939,74717,43464,31939,74717,43464
31939,74717,49464,31939,74717,49464
31939,74717,55464,31939,74717,55464
31939,74717,61464,31939,74717,61464
31939,74717,67464,31939,74717,67464
31939,74717,73464,31939,74717,73464
31939,74717,79464,31939,74717,79464
31939,74717,85464,31939,74717,85464
31939,74717,91464,31939,74717,91464
31939,74717,97464,31939,74717,97464
31939,74717,103464,31939,74717,103464
31939,74717,109464,31939,74717,109464
31939,74717,115464,31939,74717,115464
31939,74717,121464,31939,74717,121464
31939,74717,127464,31939,74717,127464
31939,74717,133464,31939,74717,133464
31939,74717,139464,31939,74717,139464
31939,74717,145464,31939,74717,145464
31939,74717,151464,31939,74717,151464
31939,74717,157464,31939,74717,157464
31939,74717,163464,31939,74717,163464
31939,74717,169464,31939,74717,169464
31939,74717,175464,31939,74717,175464
31939,74717,181464,31939,74717,181464
31939,74717,187464,31939,74717,187464
31939,74717,193464,31939,74717,193464
31939,74717,199464,31939,74717,199464
31939,74717,205464,31939,74717,205464
31939,74717,211464,31939,74717,211464
31939,74717,217464,31939,74717,217464
31939,80717,31464,31939,80717,31464
31939,80717,37464,31939,80717,37464
31939,80717,43464,31939,80717,43464
31939,80717,49464,31939,80717,49464
31939,80717,55464,31939,80717,55464
31939,80717,61464,31939,80717,61464
31939,80717,67464,31939,80717,67464
31939,80717,73464,31939,80717,73464
31939,80717,79464,31939,80717,79464
31939,80717,85464,31939,80717,85464
31939,80717,91464,31939,80717,91464
31939,80717,97464,31939,80717,97464
31939,80717,103464,31939,80717,103464
31939,80717,109464,31939,80717,109464
31939,80717,115464,31939,80717,115464
31939,80717,121464,31939,80717,121464
31939,80717,127464,31939,80717,127464
31939,80717,133464,31939,80717,133464
31939,80717,139464,31939,80717,139464
31939,80717,145464,31939,80717,145464
31939,80717,151464,31939,80717,151464
31939,80717,157464,31939,80717,157464
31939,80717,163464,31939,80717,163464
31939,80717,169464,31939,80717,169464
31939,80717,175464,31939,80717,175464
31939,80717,181464,31939,80717,181464
31939,80717,187464,31939,80717,187464
31939,80717,193464,31939,80717,193464
31939,80717,199464,31939,80717,199464
31939,80717,205464,31939,80717,205464
31939,80717,211464,31939,80717,211464
31939,80717,217464,31939,80717,217464
31939,80717,223464,31939,80717,223464
31939,86717,31464,31939,86717,31464
31939,86717,37464,31939,86717,37464
31939,86717,43464,31939,86717,43464
31939,86717,49464,31939,86717,49464
31939,86717,55464,31939,86717,55464
31939,86717,61464,31939,86717,61464
31939,86717,67464,31939,86717,67464
31939,86717,73464,31939,86717,73464
31939,86717,79464,31939,86717,79464
31939,86717,85464,31939,86717,85464
31939,86717,91464,31939,86717,91464
31939,86717,97464,31939,86717,97464
31939,86717,103464,31939,86717,103464
31939,86717,109464,31939,86717,109464
31939,86717,115464,31939,86717,115464
31939,86717,121464,31939,86717,121464
31939,86717,127464,31939,86717,127464
31939,86717,133464,31939,86717,133464
31939,86717,139464,31939,86717,139464
31939,86717,145464,31939,86717,145464
31939,86717,151464,31939,86717,151464
31939,86717,157464,31939,86717,157464
31939,86717,163464,31939,86717,163464
31939,86717,169464,31939,86717,169464
31939,86717,175464,31939,86717,175464
31939,86717,181464,31939,86717,181464
31939,86717,187464,31939,86717,187464
31939,86717,193464,31939,86717,193464
31939,86717,199464,31939,86717,199464
31939,86717,205464,31939,86717,205464
31939,86717,211464,31939,86717,211464
31939,86717,217464,31939,86717,217464
31939,86717,223464,31939,86717,223464
31939,86717,229464,31939,86717,229464
31939,92717,25464,31939,92717,25464
31939,92717,31464,31939,92717,31464
31939,92717,37464,31939,92717,37464
31939,92717,43464,31939,92717,43464
31939,92717,49464,31939,92717,49464
31939,92717,55464,31939,92717,55464
31939,92717,61464,31939,92717,61464
31939,92717,67464,31939,92717,67464
31939,92717,73464,31939,92717,73464
31939,92717,79464,31939,92717,79464
31939,92717,85464,31939,92717,85464
31939,92717,91464,31939,92717,91464
31939,92717,97464,31939,92717,97464
31939,92717,103464,31939,92717,103464
31939,92717,109464,31939,92717,109464
31939,92717,115464,31939,92717,115464
31939,92717,121464,31939,92717,121464
31939,92717,127464,31939,92717,127464
31939,92717,133464,31939,92717,133464
31939,92717,139464,31939,92717,139464
31939,92717,145464,31939,92717,145464
31939,92717,151464,31939,92717,151464
31939,92717,157464,31939,92717,157464
31939,92717,163464,31939,92717,163464
31939,92717,169464,31939,92717,169464
31939,92717,175464,31939,92717,175464
31939,92717,181464,31939,92717,181464
31939,92717,187464,31939,92717,187464
31939,92717,193464,31939,92717,193464
31939,92717,199464,31939,92717,199464
31939,92717,205464,31939,92717,205464
31939,92717,211464,31939,92717,211464
31939,92717,217464,31939,92717,217464
31939,92717,223464,31939,92717,223464
31939,98717,31464,31939,98717,31464
31939,98717,37464,31939,98717,37464
31939,98717,43464,31939,98717,43464
31939,98717,49464,31939,98717,49464
31939,98717,55464,31939,98717,55464
31939,98717,61464,31939,98717,61464
31939,98717,67464,31939,98717,67464
31939,98717,73464,31939,98717,73464
31939,98717,79464,31939,98717,79464
31939,98717,85464,31939,98717,85464
31939,98717,91464,31939,98717,91464
31939,98717,97464,31939,98717,97464
31939,98717,103464,31939,98717,103464
31939,98717,109464,31939,98717,109464
31939,98717,115464,31939,98717,115464
31939,98717,121464,31939,98717,121464
31939,98717,127464,31939,98717,127464
31939,98717,133464,31939,98717,133464
31939,98717,139464,31939,98717,139464
31939,98717,145464,31939,98717,145464
31939,98717,151464,31939,98717,151464
31939,98717,157464,31939,98717,157464
31939,98717,163464,31939,98717,163464
31939,98717,169464,31939,98717,169464
31939,98717,175464,31939,98717,175464
31939,98717,181464,31939,98717,181464
31939,98717,187464,31939,98717,187464
31939,98717,193464,31939,98717,193464
31939,98717,199464,31939,98717,199464
31939,98717,205464,31939,98717,205464
31939,104717,43464,31939,104717,43464
31939,104717,49464,31939,104717,49464
31939,104717,55464,31939,104717,55464
31939,104717,61464,31939,104717,61464
31939,104717,67464,31939,104717,67464
31939,104717,73464,31939,104717,73464
31939,104717,79464,31939,104717,79464
31939,104717,85464,31939,104717,85464
31939,104717,91464,31939,104717,91464
31939,104717,97464,31939,104717,97464
31939,104717,103464,31939,104717,103464
31939,104717,109464,31939,104717,109464
31939,104717,115464,31939,104717,115464
31939,104717,121464,31939,104717,121464
31939,104717,127464,31939,104717,127464
31939,104717,133464,31939,104717,133464
37939,2717,49464,37939,2717,49464
37939,8717,25464,37939,8717,25464
37939,8717,31464,37939,8717,31464
37939,8717,37464,37939,8717,37464
37939,8717,43464,37939,8717,43464
37939,8717,49464,37939,8717,49464
37939,8717,55464,37939,8717,55464
37939,8717,61464,37939,8717,61464
37939,14717,19464,37939,14717,19464
37939,14717,25464,37939,14717,25464
37939,14717,31464,37939,14717,31464
37939,14717,37464,37939,14717,37464
37939,14717,43464,37939,14717,43464
37939,14717,49464,37939,14717,49464
37939,14717,55464,37939,14717,55464
37939,14717,61464,37939,14717,61464
37939,14717,67464,37939,14717,67464
37939,20717,13464,37939,20717,13464
37939,20717,19464,37939,20717,19464
37939,20717,25464,37939,20717,25464
37939,20717,31464,37939,20717,31464
37939,20717,37464,37939,20717,37464
37939,20717,43464,37939,20717,43464
37939,20717,49464,37939,20717,49464
37939,20717,55464,37939,20717,55464
37939,20717,61464,37939,20717,61464
37939,20717,67464,37939,20717,67464
37939,20717,73464,37939,20717,73464
37939,26717,13464,37939,26717,13464
37939,26717,19464,37939,26717,19464
37939,26717,25464,37939,26717,25464
37939,26717,31464,37939,26717,31464
37939,26717,37464,37939,26717,37464
37939,26717,43464,37939,26717,43464
37939,26717,49464,37939,26717,49464
37939,26717,55464,37939,26717,55464
37939,26717,61464,37939,26717,61464
37939,26717,67464,37939,26717,67464
37939,26717,73464,37939,26717,73464
37939,32717,13464,37939,32717,13464
37939,32717,19464,37939,32717,19464
37939,32717,25464,37939,32717,25464
37939,32717,31464,37939,32717,31464
37939,32717,37464,37939,32717,37464
37939,32717,43464,37939,32717,43464
37939,32717,49464,37939,32717,49464
37939,32717,55464,37939,32717,55464
37939,32717,61464,37939,32717,61464
37939,32717,67464,37939,32717,67464
37939,32717,73464,37939,32717,73464
37939,38717,19464,37939,38717,19464
37939,38717,25464,37939,38717,25464
37939,38717,31464,37939,38717,31464
37939,38717,37464,37939,38717,37464
37939,38717,43464,37939,38717,43464
37939,38717,49464,37939,38717,49464
37939,38717,55464,37939,38717,55464
37939,38717,61464,37939,38717,61464
37939,38717,67464,37939,38717,67464
37939,38717,73464,37939,38717,73464
37939,44717,43464,37939,44717,43464
37939,44717,49464,37939,44717,49464
37939,44717,55464,37939,44717,55464
37939,44717,61464,37939,44717,61464
37939,44717,67464,37939,44717,67464
37939,50717,43464,37939,50717,43464
37939,50717,49464,37939,50717,49464
37939,50717,55464,37939,50717,55464
37939,56717,37464,37939,56717,37464
37939,56717,43464,37939,56717,43464
37939,56717,49464,37939,56717,49464
37939,56717,55464,37939,56717,55464
37939,56717,61464,37939,56717,61464
37939,56717,67464,37939,56717,67464
37939,62717,37464,37939,62717,37464
37939,62717,43464,37939,62717,43464
37939,62717,49464,37939,62717,49464
37939,62717,55464,37939,62717,55464
37939,62717,61464,37939,62717,61464
37939,62717,67464,37939,62717,67464
37939,62717,73464,37939,62717,73464
37939,62717,79464,37939,62717,79464
37939,62717,85464,37939,62717,85464
37939,62717,91464,37939,62717,91464
37939,62717,97464,37939,62717,97464
37939,62717,103464,37939,62717,103464
37939,62717,109464,37939,62717,109464
37939,62717,115464,37939,62717,115464
37939,62717,121464,37939,62717,121464
37939,62717,127464,37939,62717,127464
37939,62717,133464,37939,62717,133464
37939,62717,139464,37939,62717,139464
37939,62717,145464,37939,62717,145464
37939,62717,151464,37939,62717,151464
37939,62717,157464,37939,62717,157464
37939,62717,163464,37939,62717,163464
37939,62717,169464,37939,62717,169464
37939,62717,175464,37939,62717,175464
37939,62717,181464,37939,62717,181464
37939,68717,37464,37939,68717,37464
37939,68717,43464,37939,68717,43464
37939,68717,49464,37939,68717,49464
37939,68717,55464,37939,68717,55464
37939,68717,61464,37939,68717,61464
37939,68717,67464,37939,68717,67464
37939,68717,73464,37939,68717,73464
37939,68717,79464,37939,68717,79464
37939,68717,85464,37939,68717,85464
37939,68717,91464,37939,68717,91464
37939,68717,97464,37939,68717,97464
37939,68717,103464,37939,68717,103464
37939,68717,109464,37939,68717,109464
37939,68717,115464,37939,68717,115464
37939,68717,121464,37939,68717,121464
37939,68717,127464,37939,68717,127464
37939,68717,133464,37939,68717,133464
37939,68717,139464,37939,68717,139464
37939,68717,145464,37939,68717,145464
37939,68717,151464,37939,68717,151464
37939,68717,157464,37939,68717,157464
37939,68717,163464,37939,68717,163464
37939,68717,169464,37939,68717,169464
37939,68717,175464,37939,68717,175464
37939,68717,181464,37939,68717,181464
37939,68717,187464,37939,68717,187464
37939,68717,193464,37939,68717,193464
37939,68717,199464,37939,68717,199464
37939,68717,205464,37939,68717,205464
37939,68717,211464,37939,68717,211464
37939,74717,37464,37939,74717,37464
37939,74717,43464,37939,74717,43464
37939,74717,49464,37939,74717,49464
37939,74717,55464,37939,74717,55464
37939,74717,61464,37939,74717,61464
37939,74717,67464,37939,74717,67464
37939,74717,73464,37939,74717,73464
37939,74717,79464,37939,74717,79464
37939,74717,85464,37939,74717,85464
